latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,city
54.0178,-116.0488,336.3,1.0,1.0,2011-02-09,2028,Aqua,MODIS,56,6.03,270.1,40.1,D,0,Edson
54.0755,-116.0472,335.9,1.0,1.0,2011-02-14,1858,Terra,MODIS,76,6.03,272.2,40.6,D,0,Edson
54.0702,-116.0452,300.2,1.1,1.0,2011-02-14,2046,Aqua,MODIS,0,6.03,272.4,8.8,D,0,Edson
53.5609,-115.9763,304.9,1.0,1.0,2011-05-14,2040,Aqua,MODIS,18,6.03,294.2,3.4,D,0,Edson
54.074,-116.7457,303.3,4.6,2.0,2011-05-16,2017,Terra,MODIS,55,6.03,291.6,36.5,D,0,Edson
54.0739,-116.7421,302.8,4.6,2.0,2011-05-16,2017,Terra,MODIS,52,6.03,291.6,34.1,D,0,Edson
54.0789,-116.746,319.7,1.0,1.0,2011-05-16,2028,Aqua,MODIS,48,6.03,302.9,12.9,D,0,Edson
54.0763,-116.7615,320.2,1.0,1.0,2011-05-16,2028,Aqua,MODIS,64,6.03,299.2,13.1,D,0,Edson
53.4304,-116.1492,304.0,1.0,1.0,2011-06-22,1858,Terra,MODIS,18,6.03,292.5,3.0,D,0,Edson
53.6507,-116.0895,310.8,1.1,1.0,2011-07-06,1910,Terra,MODIS,65,6.03,297.1,8.0,D,0,Edson
53.6059,-116.0831,302.5,1.0,1.0,2011-08-20,2027,Aqua,MODIS,33,6.03,291.5,2.8,D,0,Edson
53.1603,-116.3297,334.2,1.8,1.3,2011-12-09,1935,Terra,MODIS,84,6.03,274.5,95.6,D,0,Edson
53.1544,-116.3041,301.6,1.8,1.3,2011-12-09,1935,Terra,MODIS,45,6.03,273.3,22.5,D,0,Edson
53.1536,-116.3091,302.9,2.7,1.6,2011-12-09,1944,Aqua,MODIS,54,6.03,274.0,41.3,D,0,Edson
53.1439,-116.3458,308.6,2.7,1.6,2011-12-09,1944,Aqua,MODIS,67,6.03,275.0,56.4,D,0,Edson
53.1472,-116.3524,305.4,2.7,1.6,2011-12-09,1944,Aqua,MODIS,61,6.03,275.3,48.0,D,0,Edson
54.0607,-116.261,333.8,1.6,1.2,2011-12-14,2003,Aqua,MODIS,0,6.03,265.7,77.3,D,0,Edson
54.0658,-116.2841,338.4,1.6,1.3,2011-12-28,1828,Terra,MODIS,91,6.03,268.2,97.9,D,0,Edson
54.0638,-116.2585,326.1,1.6,1.3,2011-12-28,1828,Terra,MODIS,84,6.03,267.4,63.2,D,0,Edson
54.0699,-116.3045,306.3,1.1,1.0,2011-12-29,1911,Terra,MODIS,63,6.03,271.4,13.2,D,0,Edson
54.0672,-116.289,351.5,1.1,1.0,2011-12-29,1911,Terra,MODIS,96,6.03,273.3,78.3,D,0,Edson
54.059,-116.2993,306.1,1.3,1.1,2011-12-29,2058,Aqua,MODIS,53,6.03,271.1,17.4,D,0,Edson
54.068,-116.2882,312.4,1.3,1.1,2011-12-29,2058,Aqua,MODIS,72,6.03,271.2,24.8,D,0,Edson
54.0662,-116.3082,303.3,1.3,1.1,2011-12-29,2058,Aqua,MODIS,56,6.03,271.4,15.5,D,0,Edson
54.0726,-116.0043,307.0,2.8,1.6,2011-12-30,1953,Terra,MODIS,64,6.03,266.8,59.9,D,0,Edson
54.0618,-115.9657,303.6,2.8,1.6,2011-12-30,1953,Terra,MODIS,56,6.03,267.1,51.2,D,0,Edson
54.0593,-115.9721,300.6,2.8,1.6,2011-12-30,1953,Terra,MODIS,29,6.03,267.0,40.9,D,0,Edson
54.0627,-115.9784,302.1,1.5,1.2,2011-12-30,2003,Aqua,MODIS,27,6.03,266.7,17.2,D,0,Edson
54.0579,-116.0006,302.2,1.5,1.2,2011-12-30,2003,Aqua,MODIS,16,6.03,266.7,17.0,D,0,Edson
54.073,-115.9851,317.1,1.5,1.2,2011-12-30,2003,Aqua,MODIS,77,6.03,267.0,38.1,D,0,Edson
54.0682,-116.0073,306.2,1.5,1.2,2011-12-30,2003,Aqua,MODIS,47,6.03,267.0,22.5,D,0,Edson
53.465,-116.2479,336.3,1.0,1.0,2012-01-09,1852,Terra,MODIS,90,6.03,277.2,43.1,D,0,Edson
53.4581,-116.2663,302.4,1.0,1.0,2012-01-09,1852,Terra,MODIS,28,6.03,276.2,8.5,D,0,Edson
53.4561,-116.2512,337.6,1.0,1.0,2012-01-09,1852,Terra,MODIS,91,6.03,277.1,45.0,D,0,Edson
53.4485,-116.2348,306.5,1.0,1.0,2012-01-09,2039,Aqua,MODIS,52,6.03,276.6,10.7,D,0,Edson
53.4505,-116.2198,314.6,1.0,1.0,2012-01-09,2039,Aqua,MODIS,75,6.03,275.7,17.0,D,0,Edson
53.4553,-116.2531,331.8,1.0,1.0,2012-01-09,2039,Aqua,MODIS,88,6.03,277.8,34.5,D,0,Edson
53.4573,-116.2382,328.0,1.0,1.0,2012-01-09,2039,Aqua,MODIS,76,6.03,276.9,29.1,D,0,Edson
53.4594,-116.2232,364.2,1.0,1.0,2012-01-09,2039,Aqua,MODIS,100,6.03,278.6,102.8,D,0,Edson
53.9812,-116.0732,318.4,1.2,1.1,2012-01-11,1840,Terra,MODIS,0,6.03,266.3,30.1,D,0,Edson
53.9394,-116.7753,323.2,1.0,1.0,2012-01-23,1904,Terra,MODIS,82,6.03,268.2,27.6,D,0,Edson
53.9373,-116.7816,301.1,1.1,1.1,2012-01-23,2052,Aqua,MODIS,0,6.03,265.6,12.4,D,0,Edson
54.0512,-116.3581,309.8,1.0,1.0,2012-01-25,1852,Terra,MODIS,69,6.03,271.2,14.8,D,0,Edson
53.4683,-116.1205,361.8,1.0,1.0,2012-01-25,2039,Aqua,MODIS,87,6.03,274.3,97.6,D,0,Edson
53.9538,-116.1011,316.7,1.0,1.0,2012-01-25,2039,Aqua,MODIS,67,6.03,267.0,21.6,D,0,Edson
54.0576,-116.3617,312.5,1.0,1.0,2012-01-25,2039,Aqua,MODIS,73,6.03,270.8,17.0,D,0,Edson
53.4363,-116.1024,312.3,1.2,1.1,2012-01-27,1840,Terra,MODIS,40,6.03,266.0,23.0,D,0,Edson
53.4382,-116.1204,349.4,1.2,1.1,2012-01-27,1840,Terra,MODIS,90,6.03,268.0,89.3,D,0,Edson
53.41,-116.1527,321.2,2.9,1.6,2012-01-31,1953,Terra,MODIS,78,6.03,272.4,105.4,D,0,Edson
53.4221,-116.1857,305.1,2.9,1.6,2012-01-31,1953,Terra,MODIS,32,6.03,268.7,46.9,D,0,Edson
53.4113,-116.147,307.5,2.9,1.6,2012-01-31,1953,Terra,MODIS,61,6.03,272.2,56.2,D,0,Edson
53.472,-116.1108,352.9,1.6,1.2,2012-01-31,2003,Aqua,MODIS,84,6.03,274.5,145.3,D,0,Edson
53.4104,-116.1694,346.3,1.6,1.3,2012-01-31,2003,Aqua,MODIS,94,6.03,275.3,121.4,D,0,Edson
53.4053,-116.1925,323.7,1.6,1.3,2012-01-31,2003,Aqua,MODIS,83,6.03,275.0,53.4,D,0,Edson
53.4092,-116.1763,353.4,1.6,1.3,2012-01-31,2003,Aqua,MODIS,97,6.03,276.0,152.6,D,0,Edson
53.4563,-116.1273,305.4,1.6,1.3,2012-01-31,2003,Aqua,MODIS,24,6.03,272.3,20.1,D,0,Edson
53.4669,-116.134,307.4,1.6,1.3,2012-01-31,2003,Aqua,MODIS,22,6.03,272.8,22.4,D,0,Edson
53.3823,-116.1084,326.3,1.1,1.0,2012-02-03,1846,Terra,MODIS,80,6.03,273.1,33.3,D,0,Edson
53.3804,-116.0921,329.0,1.1,1.0,2012-02-03,1846,Terra,MODIS,75,6.03,273.0,36.9,D,0,Edson
53.3711,-116.0953,301.8,1.1,1.0,2012-02-03,1846,Terra,MODIS,49,6.03,272.0,11.2,D,0,Edson
53.4148,-116.0967,307.7,1.0,1.0,2012-02-03,2033,Aqua,MODIS,66,6.03,275.0,12.8,D,0,Edson
53.3775,-116.0966,308.5,1.0,1.0,2012-02-03,2033,Aqua,MODIS,63,6.03,275.8,13.1,D,0,Edson
53.3753,-116.1113,310.7,1.0,1.0,2012-02-03,2033,Aqua,MODIS,70,6.03,276.9,14.7,D,0,Edson
53.417,-116.082,308.4,1.0,1.0,2012-02-03,2033,Aqua,MODIS,67,6.03,274.3,13.3,D,0,Edson
53.1191,-115.9966,338.9,1.6,1.3,2012-02-04,1929,Terra,MODIS,91,6.03,278.8,91.2,D,0,Edson
53.1347,-116.0127,312.0,1.6,1.2,2012-02-04,1929,Terra,MODIS,72,6.03,278.1,29.6,D,0,Edson
53.1297,-115.9901,356.0,1.6,1.3,2012-02-04,1929,Terra,MODIS,98,6.03,281.1,161.8,D,0,Edson
53.1167,-116.0072,334.9,3.0,1.7,2012-02-04,1938,Aqua,MODIS,89,6.03,280.7,193.6,D,0,Edson
53.1302,-116.0181,310.1,3.0,1.7,2012-02-04,1938,Aqua,MODIS,70,6.03,279.5,64.0,D,0,Edson
53.1307,-116.0114,322.7,3.0,1.7,2012-02-04,1938,Aqua,MODIS,77,6.03,279.9,116.4,D,0,Edson
53.1173,-116.0006,334.2,3.0,1.7,2012-02-04,1938,Aqua,MODIS,84,6.03,280.7,182.0,D,0,Edson
53.1283,-115.9666,307.7,3.0,1.7,2012-02-04,1938,Aqua,MODIS,66,6.03,279.8,54.0,D,0,Edson
53.122,-116.0192,324.7,2.2,1.4,2012-02-04,2116,Aqua,MODIS,82,6.03,280.1,75.1,D,0,Edson
53.124,-115.9789,325.9,2.2,1.4,2012-02-04,2116,Aqua,MODIS,84,6.03,280.2,80.3,D,0,Edson
53.1221,-116.0114,338.3,2.2,1.4,2012-02-04,2116,Aqua,MODIS,91,6.03,280.7,131.5,D,0,Edson
53.1237,-115.9869,340.8,2.2,1.4,2012-02-04,2116,Aqua,MODIS,87,6.03,280.6,144.0,D,0,Edson
53.4274,-116.1408,306.1,1.2,1.1,2012-02-06,1917,Terra,MODIS,63,6.03,267.5,16.7,D,0,Edson
53.418,-116.1459,332.5,1.2,1.1,2012-02-06,1917,Terra,MODIS,88,6.03,268.3,49.4,D,0,Edson
53.4254,-116.14,324.6,1.5,1.2,2012-02-06,2104,Aqua,MODIS,83,6.03,270.1,52.6,D,0,Edson
53.4374,-116.1622,329.5,1.0,1.0,2012-02-08,1904,Terra,MODIS,86,6.03,268.7,34.7,D,0,Edson
53.4462,-116.1582,304.1,1.0,1.0,2012-02-08,1904,Terra,MODIS,58,6.03,267.8,11.3,D,0,Edson
53.3803,-116.8656,321.5,1.0,1.0,2012-02-08,1904,Terra,MODIS,81,6.03,270.3,25.6,D,0,Edson
53.378,-116.8508,313.2,1.0,1.0,2012-02-08,1904,Terra,MODIS,73,6.03,268.9,18.1,D,0,Edson
53.3104,-116.8556,310.7,1.1,1.1,2012-02-08,2052,Aqua,MODIS,70,6.03,272.0,18.0,D,0,Edson
53.4416,-116.1606,300.5,1.2,1.1,2012-02-08,2052,Aqua,MODIS,37,6.03,271.4,10.3,D,0,Edson
53.4647,-116.1312,318.1,1.2,1.1,2012-02-08,2052,Aqua,MODIS,68,6.03,271.2,27.0,D,0,Edson
53.4982,-116.7367,365.0,1.1,1.1,2012-02-08,2052,Aqua,MODIS,100,6.03,274.9,127.6,D,0,Edson
53.4962,-116.7537,315.9,1.1,1.1,2012-02-08,2052,Aqua,MODIS,76,6.03,272.1,23.3,D,0,Edson
53.1672,-116.4149,309.5,1.1,1.1,2012-02-08,2052,Aqua,MODIS,69,6.03,271.9,17.3,D,0,Edson
53.1767,-116.4178,300.2,1.1,1.1,2012-02-08,2052,Aqua,MODIS,27,6.03,271.4,9.9,D,0,Edson
53.1621,-116.3313,316.7,2.5,1.5,2012-02-09,1947,Terra,MODIS,73,6.03,267.0,75.4,D,0,Edson
53.4537,-116.6965,331.6,2.3,1.5,2012-02-09,1947,Terra,MODIS,87,6.03,267.2,128.6,D,0,Edson
53.1683,-116.3214,323.3,2.5,1.5,2012-02-09,1947,Terra,MODIS,72,6.03,267.0,98.4,D,0,Edson
53.4436,-116.7292,319.6,2.0,1.4,2012-02-09,1957,Aqua,MODIS,71,6.03,266.6,64.6,D,0,Edson
53.4502,-116.7018,336.3,2.0,1.4,2012-02-09,1957,Aqua,MODIS,90,6.03,267.2,119.6,D,0,Edson
53.1577,-116.3498,304.9,2.0,1.4,2012-02-09,1957,Aqua,MODIS,60,6.03,267.3,30.5,D,0,Edson
53.1755,-116.3303,311.5,2.0,1.4,2012-02-09,1957,Aqua,MODIS,54,6.03,266.6,40.2,D,0,Edson
53.7575,-116.3125,320.2,1.2,1.1,2012-02-12,1840,Terra,MODIS,80,6.03,268.9,32.5,D,0,Edson
53.7595,-116.331,303.7,1.2,1.1,2012-02-12,1840,Terra,MODIS,57,6.03,269.1,15.3,D,0,Edson
53.756,-116.3177,344.4,1.0,1.0,2012-02-12,2027,Aqua,MODIS,94,6.03,276.7,58.5,D,0,Edson
53.7536,-116.3329,317.2,1.0,1.0,2012-02-12,2027,Aqua,MODIS,77,6.03,276.4,20.6,D,0,Edson
53.3232,-116.6287,357.9,1.7,1.3,2012-02-14,1828,Terra,MODIS,93,6.03,268.8,183.7,D,0,Edson
53.3212,-116.6034,315.1,1.7,1.3,2012-02-14,1828,Terra,MODIS,57,6.03,265.6,39.5,D,0,Edson
53.3118,-116.631,306.0,1.7,1.3,2012-02-14,1828,Terra,MODIS,55,6.03,265.3,25.2,D,0,Edson
53.3176,-116.6252,314.6,3.8,1.8,2012-02-14,2005,Terra,MODIS,75,6.03,269.6,127.7,D,0,Edson
53.326,-116.6232,306.3,3.8,1.8,2012-02-14,2005,Terra,MODIS,44,6.03,269.4,77.8,D,0,Edson
53.3169,-116.6133,306.0,1.3,1.1,2012-02-14,2015,Aqua,MODIS,63,6.03,269.4,17.2,D,0,Edson
53.3133,-116.6318,333.8,1.3,1.1,2012-02-14,2015,Aqua,MODIS,89,6.03,271.8,57.0,D,0,Edson
53.3229,-116.6371,306.1,1.3,1.1,2012-02-14,2015,Aqua,MODIS,63,6.03,269.7,17.6,D,0,Edson
53.4714,-116.8142,311.1,1.3,1.1,2012-02-28,1840,Terra,MODIS,30,6.03,267.2,22.2,D,0,Edson
53.5991,-116.8109,300.6,1.3,1.1,2012-06-03,1840,Terra,MODIS,30,6.03,287.1,4.6,D,0,Edson
53.9329,-116.3804,314.3,1.8,1.3,2012-11-11,2110,Aqua,MODIS,57,6.03,267.2,41.4,D,0,Edson
53.9404,-116.3899,321.7,1.8,1.3,2012-11-11,2110,Aqua,MODIS,74,6.03,267.2,55.1,D,0,Edson
53.9142,-116.3077,310.3,1.3,1.1,2012-11-13,2058,Aqua,MODIS,35,6.03,268.7,22.6,D,0,Edson
53.9243,-116.311,325.5,1.3,1.1,2012-11-13,2058,Aqua,MODIS,79,6.03,269.5,42.5,D,0,Edson
53.2312,-116.8905,311.6,1.2,1.1,2012-12-05,2021,Aqua,MODIS,0,6.03,267.3,21.4,D,0,Edson
53.5929,-116.8031,311.0,1.2,1.1,2012-12-05,2021,Aqua,MODIS,34,6.03,266.0,19.2,D,0,Edson
53.5508,-116.8559,318.0,1.3,1.1,2012-12-14,2015,Aqua,MODIS,0,6.03,266.6,32.2,D,0,Edson
53.5569,-116.8799,325.2,1.3,1.1,2012-12-14,2015,Aqua,MODIS,34,6.03,266.6,38.1,D,0,Edson
54.0458,-116.199,301.8,2.7,1.6,2013-01-01,1953,Terra,MODIS,49,6.03,269.5,44.5,D,0,Edson
54.0443,-116.2169,302.4,1.6,1.2,2013-01-01,2003,Aqua,MODIS,52,6.03,269.2,20.3,D,0,Edson
53.7423,-116.8447,301.6,2.0,1.4,2013-01-08,1822,Terra,MODIS,48,6.03,268.5,29.4,D,0,Edson
53.7317,-116.8772,333.2,2.1,1.4,2013-01-08,1822,Terra,MODIS,88,6.03,268.9,110.2,D,0,Edson
53.1722,-116.3534,328.3,3.4,1.7,2013-01-08,2000,Terra,MODIS,81,6.03,269.9,188.3,D,0,Edson
53.177,-116.3568,329.6,3.4,1.7,2013-01-08,2000,Terra,MODIS,81,6.03,270.5,200.6,D,0,Edson
53.1747,-116.3529,362.4,1.4,1.2,2013-01-08,2009,Aqua,MODIS,100,6.03,270.8,167.6,D,0,Edson
53.1705,-116.3733,327.8,1.4,1.2,2013-01-08,2009,Aqua,MODIS,85,6.03,268.7,53.3,D,0,Edson
53.1726,-116.3357,305.9,1.4,1.2,2013-01-08,2009,Aqua,MODIS,54,6.03,268.1,20.4,D,0,Edson
53.1683,-116.356,328.9,1.4,1.2,2013-01-08,2009,Aqua,MODIS,86,6.03,269.1,56.2,D,0,Edson
53.1784,-116.3621,346.6,1.4,1.2,2013-01-08,2009,Aqua,MODIS,95,6.03,269.0,103.3,D,0,Edson
53.5555,-116.8492,314.6,1.5,1.2,2013-01-08,2009,Aqua,MODIS,27,6.03,270.4,29.3,D,0,Edson
53.5657,-116.8553,311.7,1.5,1.2,2013-01-08,2009,Aqua,MODIS,31,6.03,270.5,25.5,D,0,Edson
53.7292,-116.8645,343.3,1.5,1.2,2013-01-08,2009,Aqua,MODIS,93,6.03,271.5,96.2,D,0,Edson
53.7363,-116.8501,316.0,1.5,1.2,2013-01-08,2009,Aqua,MODIS,76,6.03,269.5,33.8,D,0,Edson
53.7319,-116.8707,326.5,1.5,1.2,2013-01-08,2009,Aqua,MODIS,84,6.03,271.1,52.3,D,0,Edson
53.1217,-116.3481,311.7,3.4,1.7,2013-01-24,2000,Terra,MODIS,72,6.03,270.0,97.9,D,0,Edson
53.1189,-116.3567,334.3,1.5,1.2,2013-01-24,2009,Aqua,MODIS,89,6.03,271.1,69.3,D,0,Edson
53.1266,-116.3451,301.9,1.5,1.2,2013-01-24,2009,Aqua,MODIS,50,6.03,269.0,17.1,D,0,Edson
53.1223,-116.3657,329.1,1.5,1.2,2013-01-24,2009,Aqua,MODIS,86,6.03,271.1,57.9,D,0,Edson
53.2187,-116.9307,324.5,1.0,1.0,2013-01-25,1905,Terra,MODIS,63,6.03,268.7,28.7,D,0,Edson
53.2184,-116.8909,300.7,1.0,1.0,2013-02-01,0540,Terra,MODIS,25,6.03,266.5,9.8,N,0,Edson
53.2164,-116.9061,307.1,1.0,1.0,2013-02-01,0540,Terra,MODIS,70,6.03,265.8,13.6,N,0,Edson
53.8641,-116.5119,314.5,1.0,1.0,2013-02-03,0528,Terra,MODIS,85,6.03,269.2,18.5,N,0,Edson
53.8619,-116.5268,317.9,1.0,1.0,2013-02-03,0528,Terra,MODIS,95,6.03,270.9,21.5,N,0,Edson
53.8784,-116.526,333.1,1.0,1.0,2013-02-03,1858,Terra,MODIS,77,6.03,270.6,37.7,D,0,Edson
53.8763,-116.511,300.6,1.0,1.0,2013-02-03,1858,Terra,MODIS,27,6.03,267.6,8.1,D,0,Edson
53.8656,-116.4366,328.6,1.0,1.0,2013-02-03,1858,Terra,MODIS,86,6.03,274.2,32.4,D,0,Edson
53.8634,-116.4217,340.2,1.0,1.0,2013-02-03,1858,Terra,MODIS,92,6.03,275.6,48.0,D,0,Edson
53.8717,-116.5445,371.9,1.0,1.0,2013-02-03,1858,Terra,MODIS,94,6.03,276.0,127.7,D,0,Edson
53.8504,-116.3956,342.0,1.0,1.0,2013-02-03,1858,Terra,MODIS,93,6.03,273.4,51.9,D,0,Edson
53.8601,-116.4243,314.0,1.1,1.0,2013-02-03,2046,Aqua,MODIS,51,6.03,271.5,17.5,D,0,Edson
53.8645,-116.5424,347.8,1.1,1.0,2013-02-03,2046,Aqua,MODIS,90,6.03,272.4,67.8,D,0,Edson
53.2843,-116.845,306.2,2.0,1.4,2013-02-04,1941,Terra,MODIS,0,6.03,273.0,29.5,D,0,Edson
53.2886,-116.8649,315.7,2.4,1.5,2013-02-04,1951,Aqua,MODIS,56,6.03,271.7,66.5,D,0,Edson
53.8712,-116.4885,345.6,1.2,1.1,2013-02-08,1917,Terra,MODIS,89,6.03,271.7,70.6,D,0,Edson
53.8687,-116.4965,313.9,1.2,1.1,2013-02-08,1917,Terra,MODIS,70,6.03,270.2,22.2,D,0,Edson
53.8781,-116.2368,301.8,1.5,1.2,2013-02-08,2104,Aqua,MODIS,49,6.03,271.5,17.7,D,0,Edson
53.8674,-116.4953,341.3,1.5,1.2,2013-02-08,2104,Aqua,MODIS,87,6.03,274.2,90.9,D,0,Edson
53.8783,-116.4979,325.7,1.5,1.2,2013-02-08,2104,Aqua,MODIS,79,6.03,273.5,52.4,D,0,Edson
53.8949,-116.2039,327.6,1.0,1.0,2013-02-10,1904,Terra,MODIS,85,6.03,268.8,30.4,D,0,Edson
53.8449,-116.1873,336.6,2.4,1.5,2013-02-11,1947,Terra,MODIS,76,6.03,273.9,149.1,D,0,Edson
53.8445,-116.2061,343.7,1.8,1.3,2013-02-11,1957,Aqua,MODIS,92,6.03,277.9,129.6,D,0,Edson
53.1143,-116.2208,301.1,2.0,1.4,2013-02-11,1957,Aqua,MODIS,39,6.03,273.0,24.1,D,0,Edson
53.5722,-116.5675,305.0,1.1,1.0,2013-04-22,1911,Terra,MODIS,60,6.03,280.1,10.1,D,0,Edson
53.6871,-116.049,300.9,1.1,1.0,2013-04-26,0516,Terra,MODIS,36,6.03,270.7,10.5,N,0,Edson
53.2633,-116.1253,303.1,1.6,1.2,2013-11-05,1929,Terra,MODIS,55,6.03,269.0,21.5,D,0,Edson
53.1949,-116.6405,309.7,1.2,1.1,2013-11-06,2022,Aqua,MODIS,69,6.03,272.5,18.1,D,0,Edson
53.9001,-116.3303,327.8,2.3,1.5,2013-11-26,1947,Terra,MODIS,81,6.03,273.1,108.8,D,0,Edson
53.9086,-116.3633,319.7,2.3,1.5,2013-11-26,1947,Terra,MODIS,72,6.03,272.8,78.1,D,0,Edson
53.8904,-116.3441,310.6,1.8,1.3,2013-11-26,1958,Aqua,MODIS,41,6.03,272.0,34.9,D,0,Edson
53.9017,-116.351,333.2,1.8,1.3,2013-11-26,1958,Aqua,MODIS,85,6.03,273.3,90.6,D,0,Edson
53.8704,-116.3798,347.3,1.0,1.0,2013-11-27,1852,Terra,MODIS,0,6.03,265.9,66.4,D,0,Edson
53.2881,-116.576,317.2,1.3,1.1,2013-11-30,1923,Terra,MODIS,67,6.03,271.6,28.7,D,0,Edson
53.2843,-116.5571,327.8,1.3,1.1,2013-11-30,1923,Terra,MODIS,85,6.03,271.1,45.3,D,0,Edson
53.2821,-116.6003,316.1,1.3,1.1,2013-11-30,1923,Terra,MODIS,65,6.03,270.7,27.1,D,0,Edson
53.2783,-116.5815,362.0,1.3,1.1,2013-11-30,1923,Terra,MODIS,100,6.03,274.2,145.2,D,0,Edson
53.2746,-116.5626,309.7,1.3,1.1,2013-11-30,1923,Terra,MODIS,39,6.03,270.9,19.2,D,0,Edson
53.2715,-116.5878,327.0,3.6,1.8,2013-11-30,1933,Aqua,MODIS,80,6.03,272.6,196.1,D,0,Edson
53.2788,-116.5968,325.0,3.6,1.8,2013-11-30,1933,Aqua,MODIS,78,6.03,272.2,178.6,D,0,Edson
54.0697,-116.2228,311.2,1.2,1.1,2014-01-10,1917,Terra,MODIS,21,6.03,269.0,18.1,D,0,Edson
54.0665,-116.2057,358.3,1.2,1.1,2014-01-10,1917,Terra,MODIS,99,6.03,271.0,108.6,D,0,Edson
54.0645,-116.2126,327.0,1.2,1.1,2014-01-10,1917,Terra,MODIS,85,6.03,269.4,39.5,D,0,Edson
54.0613,-116.1955,307.3,1.2,1.1,2014-01-10,1917,Terra,MODIS,65,6.03,268.0,17.2,D,0,Edson
53.112,-116.4207,301.7,1.4,1.2,2014-01-17,1923,Terra,MODIS,46,6.03,275.7,12.9,D,0,Edson
53.1121,-116.4052,301.6,1.4,1.2,2014-01-17,1923,Terra,MODIS,48,6.03,275.9,12.9,D,0,Edson
53.1071,-116.4081,307.8,1.7,1.3,2014-01-17,2110,Aqua,MODIS,66,6.03,278.1,26.8,D,0,Edson
54.0622,-116.2479,315.3,1.0,1.0,2014-01-21,1858,Terra,MODIS,41,6.03,267.5,17.5,D,0,Edson
54.0534,-116.2515,363.0,1.0,1.0,2014-01-21,1858,Terra,MODIS,87,6.03,269.9,97.7,D,0,Edson
54.0512,-116.2366,368.5,1.0,1.0,2014-01-21,1858,Terra,MODIS,100,6.03,271.2,114.8,D,0,Edson
54.0446,-116.2551,314.4,1.0,1.0,2014-01-21,1858,Terra,MODIS,39,6.03,266.2,17.0,D,0,Edson
54.0424,-116.2402,345.1,1.0,1.0,2014-01-21,1858,Terra,MODIS,93,6.03,267.9,56.9,D,0,Edson
54.0062,-116.2045,310.4,2.1,1.4,2014-01-22,1951,Aqua,MODIS,27,6.03,270.8,36.7,D,0,Edson
54.0034,-116.1921,302.2,3.0,1.7,2014-01-22,2129,Aqua,MODIS,45,6.03,272.4,47.4,D,0,Edson
54.0183,-116.1932,326.9,3.0,1.7,2014-01-22,2129,Aqua,MODIS,80,6.03,272.5,145.2,D,0,Edson
54.0163,-116.197,335.8,3.0,1.7,2014-01-22,2129,Aqua,MODIS,85,6.03,272.9,203.6,D,0,Edson
54.0137,-116.2006,305.3,1.1,1.0,2014-01-23,0516,Terra,MODIS,18,6.03,268.4,12.4,N,0,Edson
53.7221,-116.7576,325.1,4.7,2.0,2014-01-24,1751,Terra,MODIS,70,6.03,271.4,256.7,D,0,Edson
53.7223,-116.6878,311.5,4.6,2.0,2014-01-24,1751,Terra,MODIS,46,6.03,269.7,141.7,D,0,Edson
53.7237,-116.7662,320.3,4.7,2.0,2014-01-24,1751,Terra,MODIS,59,6.03,271.3,210.7,D,0,Edson
53.7237,-116.6966,314.6,4.6,2.0,2014-01-24,1751,Terra,MODIS,58,6.03,269.7,163.8,D,0,Edson
53.7251,-116.7474,357.2,1.5,1.2,2014-01-24,1929,Terra,MODIS,93,6.03,280.8,141.8,D,0,Edson
53.7207,-116.7263,350.8,1.5,1.2,2014-01-24,1929,Terra,MODIS,91,6.03,280.9,116.0,D,0,Edson
53.7105,-116.7324,328.4,1.5,1.2,2014-01-24,1929,Terra,MODIS,70,6.03,277.3,50.9,D,0,Edson
53.7004,-116.7386,320.7,1.5,1.2,2014-01-24,1929,Terra,MODIS,57,6.03,278.8,39.0,D,0,Edson
53.7098,-116.7462,327.1,2.0,1.4,2014-01-24,2117,Aqua,MODIS,64,6.03,280.1,77.7,D,0,Edson
53.7222,-116.7486,312.4,2.0,1.4,2014-01-24,2117,Aqua,MODIS,72,6.03,280.9,40.4,D,0,Edson
53.5546,-116.9238,317.7,1.1,1.1,2014-01-26,1917,Terra,MODIS,73,6.03,266.7,25.9,D,0,Edson
53.9995,-116.2174,321.7,3.2,1.7,2014-01-27,1959,Terra,MODIS,0,6.03,265.7,138.3,D,0,Edson
53.9558,-116.7732,315.4,1.0,1.0,2014-01-28,1904,Terra,MODIS,0,6.03,269.3,19.7,D,0,Edson
53.9535,-116.7583,334.8,1.0,1.0,2014-01-28,1904,Terra,MODIS,0,6.03,270.5,40.7,D,0,Edson
53.7563,-116.9357,330.8,1.0,1.0,2014-01-28,1904,Terra,MODIS,87,6.03,271.0,35.4,D,0,Edson
53.7201,-116.7616,314.3,1.0,1.0,2014-01-28,1904,Terra,MODIS,65,6.03,273.9,18.1,D,0,Edson
53.7178,-116.7468,342.4,1.0,1.0,2014-01-28,1904,Terra,MODIS,88,6.03,274.3,52.8,D,0,Edson
53.7155,-116.7319,334.0,1.0,1.0,2014-01-28,1904,Terra,MODIS,89,6.03,272.3,38.4,D,0,Edson
53.709,-116.7506,389.4,1.0,1.0,2014-01-28,1904,Terra,MODIS,75,6.03,276.6,200.8,D,0,Edson
53.7067,-116.7357,354.8,1.0,1.0,2014-01-28,1904,Terra,MODIS,80,6.03,272.7,77.7,D,0,Edson
