latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,city,weather_latitude,weather_longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,weather_code,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
53.4966,-116.8064,313.7,1.0,1.0,2007-07-13,2045,Aqua,MODIS,56,6.03,303.6,5.5,D,0,Edson,53.581,-116.439,29.939,15.039,23.091082,3.0,30.732975,15.685297,24.068022,59827.984,54064.977,0.0,0.0,0.0,0.0,13.276144,24.119999,136.51877,27.64,5.8518295
53.0956,-116.2258,302.3,1.4,1.2,2007-07-25,1923,Terra,MODIS,26,6.03,291.1,4.9,D,0,Edson,53.581,-116.439,21.389,9.139,15.978581,0.0,20.464071,7.1312895,14.5154085,57895.695,52882.67,0.0,0.0,0.0,0.0,7.2359104,24.48,268.77457,28.66,4.916716
53.5764,-116.5548,317.1,1.1,1.0,2007-07-27,1911,Terra,MODIS,70,6.03,300.5,9.9,D,0,Edson,53.581,-116.439,28.739,13.988999,21.134836,3.0,28.455528,14.616854,21.562035,57514.805,49811.316,0.0,0.0,0.0,0.0,12.768586,28.8,20.272783,25.23,5.0624623
53.579,-116.5704,337.9,1.1,1.0,2007-07-27,1911,Terra,MODIS,90,6.03,301.5,37.6,D,0,Edson,53.581,-116.439,28.739,13.988999,21.134836,3.0,28.455528,14.616854,21.562035,57514.805,49811.316,0.0,0.0,0.0,0.0,12.768586,28.8,20.272783,25.23,5.0624623
53.5843,-116.4313,304.3,1.0,1.0,2007-08-14,1859,Terra,MODIS,36,6.03,294.0,4.5,D,2,Edson,53.581,-116.439,19.889,4.539,12.7515,0.0,17.46389,2.2342892,10.511786,53653.754,49217.51,0.0,0.0,0.0,0.0,13.584932,40.32,282.44507,24.14,4.1580696
53.7673,-116.0688,301.6,1.3,1.1,2007-11-14,1923,Terra,MODIS,48,6.03,273.2,13.4,D,0,Edson,53.581,-116.439,2.839,-3.0609999,-0.461,71.0,-0.9521191,-7.3156643,-4.897881,31196.582,25658.145,0.1,0.0,0.14,1.0,15.856356,31.319998,207.39868,5.73,0.9025239
53.4739,-116.1887,303.3,2.9,1.6,2007-12-19,1953,Terra,MODIS,55,6.03,267.8,52.7,D,0,Edson,53.581,-116.439,-5.061,-14.811001,-10.12975,71.0,-8.768793,-19.367767,-14.490239,26838.955,18898.812,0.3,0.0,0.21000001,2.0,11.440979,18.0,136.61806,3.1,0.17570743
53.4635,-116.2092,303.6,1.6,1.3,2007-12-19,2002,Aqua,MODIS,51,6.03,267.7,22.0,D,0,Edson,53.581,-116.439,-5.061,-14.811001,-10.12975,71.0,-8.768793,-19.367767,-14.490239,26838.955,18898.812,0.3,0.0,0.21000001,2.0,11.440979,18.0,136.61806,3.1,0.17570743
53.4557,-116.1662,330.2,1.1,1.0,2007-12-20,2045,Aqua,MODIS,0,6.03,269.9,38.8,D,0,Edson,53.581,-116.439,-3.661,-17.861,-13.308915,3.0,-9.560967,-23.607422,-18.58595,26823.807,20321.277,0.0,0.0,0.0,0.0,19.855558,43.56,304.19287,2.92,0.22529577
53.2542,-116.8857,310.2,2.3,1.5,2008-01-13,1948,Terra,MODIS,33,6.03,270.2,48.5,D,0,Edson,53.581,-116.439,1.089,-8.411,-3.8630836,3.0,-3.0536795,-12.981721,-8.352195,28575.68,16757.824,0.0,0.0,0.0,0.0,17.193533,34.56,228.5576,3.08,0.31102285
53.2585,-116.8898,307.1,2.3,1.5,2008-01-13,1948,Terra,MODIS,65,6.03,271.1,43.7,D,0,Edson,53.581,-116.439,1.089,-8.411,-3.8630836,3.0,-3.0536795,-12.981721,-8.352195,28575.68,16757.824,0.0,0.0,0.0,0.0,17.193533,34.56,228.5576,3.08,0.31102285
53.2495,-116.9094,316.3,2.1,1.4,2008-01-13,1956,Aqua,MODIS,66,6.03,273.8,54.3,D,0,Edson,53.581,-116.439,1.089,-8.411,-3.8630836,3.0,-3.0536795,-12.981721,-8.352195,28575.68,16757.824,0.0,0.0,0.0,0.0,17.193533,34.56,228.5576,3.08,0.31102285
53.2472,-116.8089,305.0,1.0,1.0,2008-02-15,1853,Terra,MODIS,46,6.03,276.3,10.3,D,0,Edson,53.581,-116.439,8.839,-0.961,2.4035833,3.0,3.2253885,-5.6463785,-2.3376024,35393.23,29881.996,0.0,0.0,0.0,0.0,22.55106,53.28,257.84854,8.07,1.2469531
53.2609,-116.908,312.3,1.7,1.3,2008-02-19,1828,Terra,MODIS,72,6.03,276.1,35.0,D,0,Edson,53.581,-116.439,7.389,-8.611,-2.31725,3.0,4.0083084,-13.24325,-6.2631936,36385.93,31813.152,0.0,0.0,0.0,0.0,9.904906,18.0,268.78754,9.67,0.9373353
53.2563,-116.9114,310.7,1.3,1.1,2008-02-19,2015,Aqua,MODIS,70,6.03,278.7,20.5,D,0,Edson,53.581,-116.439,7.389,-8.611,-2.31725,3.0,4.0083084,-13.24325,-6.2631936,36385.93,31813.152,0.0,0.0,0.0,0.0,9.904906,18.0,268.78754,9.67,0.9373353
53.453,-115.9657,300.9,1.1,1.0,2008-02-20,1911,Terra,MODIS,43,6.03,274.4,10.1,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.2413,-116.8055,367.6,1.1,1.0,2008-02-20,1911,Terra,MODIS,94,6.03,279.3,121.6,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.235,-116.8248,323.5,1.1,1.0,2008-02-20,1911,Terra,MODIS,78,6.03,273.9,27.7,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.2324,-116.8095,352.1,1.1,1.0,2008-02-20,1911,Terra,MODIS,91,6.03,275.6,77.7,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.2483,-116.8077,323.6,1.3,1.1,2008-02-20,2057,Aqua,MODIS,81,6.03,278.0,32.9,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.2464,-116.8262,372.5,1.3,1.1,2008-02-20,2057,Aqua,MODIS,100,6.03,281.9,178.1,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.2583,-116.8103,318.8,1.3,1.1,2008-02-20,2057,Aqua,MODIS,68,6.03,278.7,26.2,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.2564,-116.8289,365.7,1.3,1.1,2008-02-20,2057,Aqua,MODIS,100,6.03,281.4,146.7,D,0,Edson,53.581,-116.439,7.189,-11.961,-3.6755838,3.0,3.8931217,-16.546177,-7.6562634,36635.367,30613.19,0.0,0.0,0.0,0.0,8.825508,15.4800005,250.71889,9.61,0.9628746
53.745,-116.5476,308.6,1.0,1.0,2008-02-22,1858,Terra,MODIS,67,6.03,272.9,13.8,D,0,Edson,53.581,-116.439,6.239,-13.311001,-3.715167,3.0,2.8431396,-17.84649,-7.4852314,37134.312,32836.13,0.0,0.0,0.0,0.0,7.5942073,12.599999,284.13608,10.23,1.0052342
53.7429,-116.5327,329.5,1.0,1.0,2008-02-22,1858,Terra,MODIS,86,6.03,273.6,33.7,D,0,Edson,53.581,-116.439,6.239,-13.311001,-3.715167,3.0,2.8431396,-17.84649,-7.4852314,37134.312,32836.13,0.0,0.0,0.0,0.0,7.5942073,12.599999,284.13608,10.23,1.0052342
53.7397,-116.5423,335.7,1.1,1.0,2008-02-22,2045,Aqua,MODIS,90,6.03,275.9,44.7,D,0,Edson,53.581,-116.439,6.239,-13.311001,-3.715167,3.0,2.8431396,-17.84649,-7.4852314,37134.312,32836.13,0.0,0.0,0.0,0.0,7.5942073,12.599999,284.13608,10.23,1.0052342
53.7581,-116.6692,337.8,1.5,1.2,2008-02-26,1834,Terra,MODIS,88,6.03,271.9,78.7,D,0,Edson,53.581,-116.439,4.739,-7.761,-2.4297502,3.0,1.5914869,-12.692661,-6.4967327,38128.055,33893.145,0.0,0.0,0.0,0.0,12.303366,21.599998,234.91518,10.81,1.0765495
53.3653,-116.6678,305.9,1.2,1.1,2008-02-27,1917,Terra,MODIS,62,6.03,274.8,13.6,D,0,Edson,53.581,-116.439,6.389,-6.311,-0.04641662,71.0,3.303391,-10.182431,-3.7222507,38378.023,33751.91,0.3,0.3,0.07,2.0,12.849528,38.88,274.79764,9.54,1.0522891
53.3262,-116.6949,350.6,1.2,1.1,2008-02-27,1917,Terra,MODIS,96,6.03,277.4,84.6,D,0,Edson,53.581,-116.439,6.389,-6.311,-0.04641662,71.0,3.303391,-10.182431,-3.7222507,38378.023,33751.91,0.3,0.3,0.07,2.0,12.849528,38.88,274.79764,9.54,1.0522891
53.3233,-116.7171,308.4,1.5,1.2,2008-02-27,2104,Aqua,MODIS,67,6.03,277.8,21.2,D,0,Edson,53.581,-116.439,6.389,-6.311,-0.04641662,71.0,3.303391,-10.182431,-3.7222507,38378.023,33751.91,0.3,0.3,0.07,2.0,12.849528,38.88,274.79764,9.54,1.0522891
53.3573,-116.7029,318.5,1.5,1.2,2008-02-27,2104,Aqua,MODIS,52,6.03,278.7,31.4,D,0,Edson,53.581,-116.439,6.389,-6.311,-0.04641662,71.0,3.303391,-10.182431,-3.7222507,38378.023,33751.91,0.3,0.3,0.07,2.0,12.849528,38.88,274.79764,9.54,1.0522891
53.3679,-116.7056,320.2,1.5,1.2,2008-02-27,2104,Aqua,MODIS,67,6.03,278.5,34.7,D,0,Edson,53.581,-116.439,6.389,-6.311,-0.04641662,71.0,3.303391,-10.182431,-3.7222507,38378.023,33751.91,0.3,0.3,0.07,2.0,12.849528,38.88,274.79764,9.54,1.0522891
53.3692,-116.685,323.1,1.0,1.0,2008-03-02,1852,Terra,MODIS,82,6.03,268.0,28.6,D,0,Edson,53.581,-116.439,1.9890001,-14.061001,-6.7464166,71.0,-1.8300235,-18.26336,-10.918111,39393.215,34611.08,1.1,0.0,0.77,6.0,10.630672,21.96,254.99501,12.06,1.0238605
53.3672,-116.6697,315.9,1.0,1.0,2008-03-02,1852,Terra,MODIS,76,6.03,267.6,21.3,D,0,Edson,53.581,-116.439,1.9890001,-14.061001,-6.7464166,71.0,-1.8300235,-18.26336,-10.918111,39393.215,34611.08,1.1,0.0,0.77,6.0,10.630672,21.96,254.99501,12.06,1.0238605
53.3592,-116.6706,301.0,1.0,1.0,2008-03-02,2039,Aqua,MODIS,21,6.03,272.3,7.6,D,0,Edson,53.581,-116.439,1.9890001,-14.061001,-6.7464166,71.0,-1.8300235,-18.26336,-10.918111,39393.215,34611.08,1.1,0.0,0.77,6.0,10.630672,21.96,254.99501,12.06,1.0238605
53.3571,-116.6854,329.9,1.0,1.0,2008-03-02,2039,Aqua,MODIS,86,6.03,273.9,32.7,D,0,Edson,53.581,-116.439,1.9890001,-14.061001,-6.7464166,71.0,-1.8300235,-18.26336,-10.918111,39393.215,34611.08,1.1,0.0,0.77,6.0,10.630672,21.96,254.99501,12.06,1.0238605
53.368,-116.6741,302.2,1.0,1.0,2008-03-02,2039,Aqua,MODIS,51,6.03,272.1,9.4,D,0,Edson,53.581,-116.439,1.9890001,-14.061001,-6.7464166,71.0,-1.8300235,-18.26336,-10.918111,39393.215,34611.08,1.1,0.0,0.77,6.0,10.630672,21.96,254.99501,12.06,1.0238605
53.366,-116.689,321.1,1.0,1.0,2008-03-02,2039,Aqua,MODIS,81,6.03,273.6,23.8,D,0,Edson,53.581,-116.439,1.9890001,-14.061001,-6.7464166,71.0,-1.8300235,-18.26336,-10.918111,39393.215,34611.08,1.1,0.0,0.77,6.0,10.630672,21.96,254.99501,12.06,1.0238605
53.3022,-116.6714,306.6,1.1,1.0,2008-03-04,2027,Aqua,MODIS,0,6.03,271.5,13.9,D,0,Edson,53.581,-116.439,1.9890001,-7.411,-3.5818338,71.0,-3.1039252,-11.853456,-8.553969,39907.383,35730.85,0.2,0.0,0.35,2.0,18.218275,41.760002,301.82736,11.29,1.0681891
53.5192,-116.4272,312.0,1.0,1.0,2008-03-09,528,Terra,MODIS,84,6.03,270.5,17.1,N,0,Edson,53.581,-116.439,4.989,-11.611,-2.4755838,3.0,1.8775325,-16.423483,-6.367062,41200.67,29956.162,0.0,0.0,0.0,0.0,12.768586,24.119999,232.84377,11.47,1.2225506
53.2051,-116.7887,300.3,3.8,1.8,2008-05-09,2006,Terra,MODIS,33,6.03,275.9,55.0,D,0,Edson,53.581,-116.439,11.889,-0.76100004,6.1556664,3.0,7.7310886,-3.9441395,2.4539118,56245.32,51273.594,0.0,0.0,0.0,0.0,15.7908325,31.319998,145.5056,21.97,3.319533
53.735,-115.9995,300.3,1.4,1.2,2008-06-19,2010,Aqua,MODIS,20,6.03,288.5,3.7,D,0,Edson,53.581,-116.439,18.189,3.739,12.053584,3.0,16.713724,0.4832778,9.75168,61401.785,56119.465,0.0,0.0,0.0,0.0,10.24578,27.359999,250.31818,29.73,4.7235966
53.7773,-116.1114,301.9,1.4,1.2,2008-11-26,2012,Aqua,MODIS,38,6.03,271.4,15.6,D,0,Edson,53.581,-116.439,2.6890001,-4.161,-1.1151667,2.0,-2.004187,-8.476301,-5.9078355,28866.107,23546.479,0.0,0.0,0.0,0.0,13.084402,28.44,259.51794,4.47,0.92890275
53.4049,-116.759,340.0,1.2,1.1,2008-12-11,1918,Terra,MODIS,0,6.03,267.0,60.2,D,0,Edson,53.581,-116.439,-0.611,-4.811,-2.627667,71.0,-5.822461,-9.767207,-8.02024,27154.889,20089.426,0.1,0.0,0.28,1.0,19.110542,41.399998,268.10046,3.25,0.7826931
53.8069,-116.3385,314.3,1.5,1.2,2008-12-27,2108,Aqua,MODIS,37,6.03,267.3,31.9,D,0,Edson,53.581,-116.439,-4.411,-11.061001,-6.5464168,73.0,-8.728445,-15.715159,-11.396201,26958.16,15493.966,1.8000002,0.0,1.3300002,9.0,19.130875,36.0,249.50328,2.19,0.3575139
53.8326,-116.3117,338.4,1.5,1.2,2009-01-10,1930,Terra,MODIS,86,6.03,272.4,81.9,D,0,Edson,53.581,-116.439,-1.111,-9.611,-4.938083,3.0,-5.1494055,-13.74945,-9.648702,28247.559,22630.754,0.0,0.0,0.0,0.0,16.343367,34.92,259.733,4.09,0.43323737
53.8279,-116.2897,311.5,1.5,1.2,2009-01-10,1930,Terra,MODIS,50,6.03,271.2,26.7,D,0,Edson,53.581,-116.439,-1.111,-9.611,-4.938083,3.0,-5.1494055,-13.74945,-9.648702,28247.559,22630.754,0.0,0.0,0.0,0.0,16.343367,34.92,259.733,4.09,0.43323737
53.8249,-116.3121,323.0,2.1,1.4,2009-01-10,2120,Aqua,MODIS,72,6.03,271.2,76.6,D,0,Edson,53.581,-116.439,-1.111,-9.611,-4.938083,3.0,-5.1494055,-13.74945,-9.648702,28247.559,22630.754,0.0,0.0,0.0,0.0,16.343367,34.92,259.733,4.09,0.43323737
53.8377,-116.3147,312.3,2.1,1.4,2009-01-10,2120,Aqua,MODIS,40,6.03,271.3,45.3,D,0,Edson,53.581,-116.439,-1.111,-9.611,-4.938083,3.0,-5.1494055,-13.74945,-9.648702,28247.559,22630.754,0.0,0.0,0.0,0.0,16.343367,34.92,259.733,4.09,0.43323737
53.9748,-116.6726,306.3,2.3,1.5,2009-01-15,1948,Terra,MODIS,48,6.03,271.8,39.8,D,0,Edson,53.581,-116.439,4.339,-4.211,-0.8151668,1.0,-0.63910913,-9.27213,-5.899587,28985.027,23693.41,0.0,0.0,0.0,0.0,17.81909,34.56,262.77966,4.55,0.69646215
53.9727,-116.6761,332.1,1.9,1.3,2009-01-15,2001,Aqua,MODIS,76,6.03,274.1,89.1,D,0,Edson,53.581,-116.439,4.339,-4.211,-0.8151668,1.0,-0.63910913,-9.27213,-5.899587,28985.027,23693.41,0.0,0.0,0.0,0.0,17.81909,34.56,262.77966,4.55,0.69646215
53.9771,-116.6857,329.1,1.9,1.3,2009-01-15,2001,Aqua,MODIS,65,6.03,275.0,81.8,D,0,Edson,53.581,-116.439,4.339,-4.211,-0.8151668,1.0,-0.63910913,-9.27213,-5.899587,28985.027,23693.41,0.0,0.0,0.0,0.0,17.81909,34.56,262.77966,4.55,0.69646215
53.9781,-116.6664,320.3,3.4,1.7,2009-01-15,2139,Aqua,MODIS,70,6.03,276.1,131.4,D,0,Edson,53.581,-116.439,4.339,-4.211,-0.8151668,1.0,-0.63910913,-9.27213,-5.899587,28985.027,23693.41,0.0,0.0,0.0,0.0,17.81909,34.56,262.77966,4.55,0.69646215
54.0518,-116.1191,361.4,1.5,1.2,2009-01-26,1930,Terra,MODIS,91,6.03,266.2,0.0,D,0,Edson,53.581,-116.439,-8.511001,-25.761,-16.49225,71.0,-13.567751,-31.393707,-21.7931,31032.164,23936.738,0.1,0.0,0.07,1.0,11.298495,19.08,247.38008,5.75,0.3903697
53.6437,-116.8221,312.7,2.3,1.5,2009-02-09,1955,Aqua,MODIS,55,6.03,268.8,55.3,D,0,Edson,53.581,-116.439,2.239,-8.911,-4.021416,73.0,-1.184772,-13.393378,-7.97238,34133.387,21216.652,0.70000005,0.0,0.70000005,3.0,11.753876,24.84,288.435,5.67,0.5419034
53.6412,-116.7888,314.9,1.1,1.1,2009-02-10,1847,Terra,MODIS,71,6.03,267.0,23.5,D,0,Edson,53.581,-116.439,-2.8109999,-10.611,-6.513083,71.0,-6.836429,-14.439146,-10.750783,34373.492,29121.662,0.3,0.0,0.42,2.0,10.1887,22.319998,314.26746,7.38,0.5577622
53.6407,-116.8035,314.9,1.0,1.0,2009-02-10,2038,Aqua,MODIS,65,6.03,267.2,19.1,D,0,Edson,53.581,-116.439,-2.8109999,-10.611,-6.513083,71.0,-6.836429,-14.439146,-10.750783,34373.492,29121.662,0.3,0.0,0.42,2.0,10.1887,22.319998,314.26746,7.38,0.5577622
53.6384,-116.8183,300.9,1.0,1.0,2009-02-10,2038,Aqua,MODIS,37,6.03,267.4,9.7,D,0,Edson,53.581,-116.439,-2.8109999,-10.611,-6.513083,71.0,-6.836429,-14.439146,-10.750783,34373.492,29121.662,0.3,0.0,0.42,2.0,10.1887,22.319998,314.26746,7.38,0.5577622
54.044,-116.1633,339.2,2.2,1.4,2009-02-11,2121,Aqua,MODIS,0,6.03,268.5,151.2,D,0,Edson,53.581,-116.439,-3.861,-22.711,-13.817248,3.0,-8.088741,-27.901335,-18.329462,34614.906,29755.645,0.0,0.0,0.0,0.0,8.654986,14.4,269.66782,8.53,0.5163804
53.9426,-116.5493,320.5,1.0,1.0,2009-02-17,2044,Aqua,MODIS,80,6.03,269.0,24.5,D,0,Edson,53.581,-116.439,-0.361,-18.861,-10.746417,3.0,-4.1884565,-24.009491,-15.258075,36077.996,30966.68,0.0,0.0,0.0,0.0,9.693296,16.199999,259.44614,9.52,0.713824
53.1648,-116.1697,310.8,1.4,1.2,2009-02-20,1924,Terra,MODIS,71,6.03,269.2,24.9,D,0,Edson,53.581,-116.439,3.9390001,-16.361,-7.1151676,3.0,0.2372675,-21.347132,-11.30061,36810.344,32489.408,0.0,0.0,0.0,0.0,9.227524,16.919998,246.80135,9.78,0.8292086
53.1607,-116.1501,314.3,1.4,1.2,2009-02-20,1924,Terra,MODIS,75,6.03,268.9,29.4,D,0,Edson,53.581,-116.439,3.9390001,-16.361,-7.1151676,3.0,0.2372675,-21.347132,-11.30061,36810.344,32489.408,0.0,0.0,0.0,0.0,9.227524,16.919998,246.80135,9.78,0.8292086
53.1608,-116.1695,308.3,1.8,1.3,2009-02-20,2115,Aqua,MODIS,67,6.03,270.4,32.1,D,0,Edson,53.581,-116.439,3.9390001,-16.361,-7.1151676,3.0,0.2372675,-21.347132,-11.30061,36810.344,32489.408,0.0,0.0,0.0,0.0,9.227524,16.919998,246.80135,9.78,0.8292086
53.2083,-116.8088,329.0,1.0,1.0,2009-05-24,1853,Terra,MODIS,86,6.03,293.5,27.1,D,0,Edson,53.581,-116.439,18.838999,4.989,12.513999,3.0,16.436682,1.0349779,9.3055105,59033.77,53751.188,0.0,0.0,0.0,0.0,14.84318,30.239998,320.85602,27.76,4.951154
53.2064,-116.7936,312.5,1.0,1.0,2009-05-24,1853,Terra,MODIS,72,6.03,291.8,9.6,D,0,Edson,53.581,-116.439,18.838999,4.989,12.513999,3.0,16.436682,1.0349779,9.3055105,59033.77,53751.188,0.0,0.0,0.0,0.0,14.84318,30.239998,320.85602,27.76,4.951154
53.6745,-116.6141,303.6,1.0,1.0,2009-06-09,2044,Aqua,MODIS,22,6.03,292.5,2.9,D,0,Edson,53.581,-116.439,16.789,1.889,10.280666,3.0,14.816763,-1.3727899,7.2890105,60964.836,54667.047,0.0,0.0,0.0,0.0,13.896187,33.12,115.32616,31.33,4.871405
54.0284,-116.8183,306.7,1.2,1.1,2009-07-04,1846,Terra,MODIS,32,6.03,287.8,7.5,D,0,Edson,53.581,-116.439,18.588999,7.789,13.541084,53.0,18.129469,5.967044,12.452408,60786.055,45101.668,0.5,0.5,0.0,1.0,8.905908,29.16,54.6135,21.36,3.5505836
53.2359,-116.9107,305.0,1.3,1.1,2009-07-29,1840,Terra,MODIS,51,6.03,293.4,6.4,D,0,Edson,53.581,-116.439,21.838999,11.988999,17.034834,3.0,22.040508,12.093437,16.712683,57014.97,51579.992,0.0,0.0,0.0,0.0,9.585739,21.24,103.78906,25.36,4.4813557
53.538,-116.5929,300.4,1.0,1.0,2009-11-16,1853,Terra,MODIS,35,6.03,275.5,8.7,D,0,Edson,53.581,-116.439,10.139,-3.611,1.2369167,3.0,5.447094,-8.456224,-3.1207504,30703.803,24745.152,0.0,0.0,0.0,0.0,23.277834,50.76,174.14919,4.83,0.8057169
53.1704,-116.0914,321.9,2.5,1.5,2009-12-17,1948,Terra,MODIS,81,6.03,270.3,96.5,D,0,Edson,53.581,-116.439,-1.0109999,-12.111,-7.577666,3.0,-4.977788,-16.755152,-12.278046,26863.729,21109.4,0.0,0.0,0.0,0.0,13.339445,23.039999,251.48195,3.39,0.22401607
53.1612,-116.0568,306.8,2.6,1.5,2009-12-17,1948,Terra,MODIS,64,6.03,270.7,48.2,D,0,Edson,53.581,-116.439,-1.0109999,-12.111,-7.577666,3.0,-4.977788,-16.755152,-12.278046,26863.729,21109.4,0.0,0.0,0.0,0.0,13.339445,23.039999,251.48195,3.39,0.22401607
53.1689,-116.0581,306.4,2.6,1.5,2009-12-17,1948,Terra,MODIS,63,6.03,270.7,47.2,D,0,Edson,53.581,-116.439,-1.0109999,-12.111,-7.577666,3.0,-4.977788,-16.755152,-12.278046,26863.729,21109.4,0.0,0.0,0.0,0.0,13.339445,23.039999,251.48195,3.39,0.22401607
53.1655,-116.1027,307.9,2.5,1.5,2009-12-17,1948,Terra,MODIS,66,6.03,269.2,51.8,D,0,Edson,53.581,-116.439,-1.0109999,-12.111,-7.577666,3.0,-4.977788,-16.755152,-12.278046,26863.729,21109.4,0.0,0.0,0.0,0.0,13.339445,23.039999,251.48195,3.39,0.22401607
53.1681,-116.0715,317.7,1.9,1.3,2009-12-17,1959,Aqua,MODIS,78,6.03,270.3,55.1,D,0,Edson,53.581,-116.439,-1.0109999,-12.111,-7.577666,3.0,-4.977788,-16.755152,-12.278046,26863.729,21109.4,0.0,0.0,0.0,0.0,13.339445,23.039999,251.48195,3.39,0.22401607
53.3876,-116.1082,337.8,1.6,1.3,2010-01-09,2005,Aqua,MODIS,86,6.03,273.4,91.9,D,0,Edson,53.581,-116.439,3.489,-6.061,-1.5485001,51.0,-0.5883007,-10.394415,-6.001927,28078.87,14400.0,0.6,0.6,0.0,2.0,14.332341,27.72,252.64157,3.35,0.41224167
53.3872,-116.0505,326.2,1.1,1.0,2010-01-12,1846,Terra,MODIS,80,6.03,271.6,33.7,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.1513,-116.3823,315.0,1.1,1.0,2010-01-12,1846,Terra,MODIS,75,6.03,274.8,20.9,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.1335,-116.3043,302.0,1.0,1.0,2010-01-12,2036,Aqua,MODIS,50,6.03,273.5,9.2,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.1313,-116.3189,347.4,1.0,1.0,2010-01-12,2036,Aqua,MODIS,95,6.03,275.1,62.2,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.14,-116.3849,310.6,1.0,1.0,2010-01-12,2036,Aqua,MODIS,70,6.03,274.4,14.6,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.3862,-116.0488,303.8,1.0,1.0,2010-01-12,2036,Aqua,MODIS,54,6.03,273.7,10.4,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.384,-116.0635,341.7,1.0,1.0,2010-01-12,2036,Aqua,MODIS,80,6.03,275.7,51.5,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.4301,-116.5648,313.5,1.0,1.0,2010-01-12,2036,Aqua,MODIS,70,6.03,272.5,17.4,D,0,Edson,53.581,-116.439,3.139,-2.461,0.21400006,3.0,-0.46110034,-6.732297,-3.6705294,28494.248,16048.53,0.0,0.0,0.0,0.0,13.202726,22.68,235.0762,2.52,0.27445912
53.1619,-116.0827,329.9,1.6,1.2,2010-01-13,1929,Terra,MODIS,87,6.03,273.6,66.3,D,0,Edson,53.581,-116.439,0.33900002,-7.811,-3.9755828,3.0,-2.5606232,-11.985165,-7.552628,28644.143,22545.316,0.0,0.0,0.0,0.0,10.703569,20.519999,239.55826,4.23,0.27688783
